parent_topic_name,sub_topic_name,sub_topic_link,title_type,title,link,episode_series,episode_series_link,episode_number
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Pyramids and Photon Vortexes,/video/pyramids-and-photon-vortexes,Wisdom Teachings,/series/wisdom-teachings-0,S12:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Cosmic Religion of Redshift,/video/cosmic-religion-redshift,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 7: Awakening Humanity,/video/session-7-awakening-humanity,Events+ The Divine Encryption,/series/events-the-divine-encryption,S1:Ep7
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Time Travel,/video/time-travel-1,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep4
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,An Imminent Warning from Proxima Centauri,/video/imminent-warning-proxima-centauri,Wisdom Teachings,/series/wisdom-teachings-0,S17:Ep18
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Drunvalo's Story,/video/drunvalos-story,Flower of Life,/series/flower-life,S1:Ep36
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Mysteries of Cosmic Distance,/video/mysteries-cosmic-distance,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep5
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Hyperdimensional Evolution of Venus,/video/hyperdimensional-evolution-venus,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep4
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Universe is a Matter of Time,/video/universe-matter-time,Wisdom Teachings,/series/wisdom-teachings-0,S7:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Planetwide Disturbances on Mars,/video/planetwide-disturbances-mars,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep5
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Octahedral Universe,/video/octahedral-universe,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep1
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Storms of Saturn,/video/storms-saturn,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep9
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Sonja Grace: Aliens — Demi-Gods — Humans,/video/sonja-grace-aliens-demi-gods-humans,Conscious Life Expo 2020,/series/conscious-life-expo-2020,S1:Ep14
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Places Where the Flower of Life has been Found,/video/places-where-flower-life-has-been-found,Flower of Life,/series/flower-life,S1:Ep30
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Modern Aether Science of Dr. Harold Aspden,/video/modern-aether-science-dr-harold-aspden,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep12
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Sun Pulsing,/video/sun-pulsing,Flower of Life,/series/flower-life,S1:Ep28
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Who Was Halton Arp?,/video/who-was-halton-arp,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep8
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Plasma Energy Transforming  the Earth,/video/plasma-energy-transforming-earth,Wisdom Teachings,/series/wisdom-teachings-0,S15:Ep8
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 2: Shakespeare Sonnets with Alan Green,/video/session-2-shakespeare-sonnets-with-alan-green,Events+ The Divine Encryption,/series/events-the-divine-encryption,S1:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Pluto's Ascension,/video/plutos-ascension,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep12
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Revealing the Cosmic Quantum Medium Part 1,/video/revealing-cosmic-quantum-medium-part-1,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep13
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Temple of Time Travel,/video/temple-time-travel,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep9
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Platonic Geometry of Matter,/video/platonic-geometry-matter,Wisdom Teachings,/series/wisdom-teachings-0,S3:Ep12
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,1972 the Sirian Experiment,/video/1972-sirian-experiment,Flower of Life,/series/flower-life,S1:Ep31
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Co-Creating Earth’s Conscious Ascension,/video/co-creating-earth-s-conscious-ascension,Wisdom Teachings,/series/wisdom-teachings-0,S15:Ep9
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Uranian Activation,/video/uranian-activation,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep10
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Evolution Through Electromagnetic Energy,/video/evolution-through-electromagnetic-energy,Wisdom Teachings,/series/wisdom-teachings-0,S17:Ep14
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Future of Time,/video/future-time,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep5
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Solar Flash: Ascension Energetics,/video/solar-flash-ascension-energetics,Wisdom Teachings,/series/wisdom-teachings-0,S17:Ep19
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Galactic Geometry Part 1,/video/galactic-geometry-part-1,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Galactic Geometry Part 2,/video/galactic-geometry-part-2,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep3
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Maureen St. Germain: Tools to Anchor-In 5D,/video/maureen-st-germain-tools-anchor-5d,Conscious Life Expo Talks 2019,/series/conscious-life-expo-talks-2019,S1:Ep26
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Brian O’Leary on Free Energy,/video/brian-o-leary-free-energy,Conscious Media Network,/series/conscious-media-network,S6:Ep18
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Universe is a Single Photon,/video/universe-single-photon,Wisdom Teachings,/series/wisdom-teachings-0,S12:Ep8
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Electrical Phenomena and Hyper-Dimensional Activity,/video/electrical-phenomena-and-hyper-dimensional-activity,Wisdom Teachings,/series/wisdom-teachings-0,S15:Ep7
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,NASA & the Solar System’s Climate Change,/video/nasa-the-solar-system-s-climate-change,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep1
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Creation of a New Timeline,/video/creation-new-timeline,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Interplanetary Climate Change Comes to Earth,/video/interplanetary-climate-change-comes-to-earth,Wisdom Teachings,/series/wisdom-teachings-0,S15:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,The Universe According to Halton Arp,/video/universe-according-halton-arp,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep9
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Revealing the Cosmic Quantum Medium Part 2,/video/revealing-cosmic-quantum-medium-part-2,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep14
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Rupert Sheldrake,/video/rupert-sheldrake,Terence McKenna's Prague Gnosis,/series/terence-mckennas-prague-gnosis,S1:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Galactic Geometry Part 3,/video/galactic-geometry-part-3,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep4
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Rapid Human Evolution: Part 2,/video/rapid-human-evolution-part-2,Wisdom Teachings,/series/wisdom-teachings-0,S17:Ep16
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Synchronicity and Multiple Timelines,/video/synchronicity-and-multiple-timelines,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep7
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,4th Density Pyramids,/video/4th-density-pyramids,Wisdom Teachings,/series/wisdom-teachings-0,S12:Ep4
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Final Questions,/video/final-questions,Flower of Life,/series/flower-life,S1:Ep35
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,New Magic for a New Era with Tom Evans,/video/new-magic-new-era-tom-evans,On the Road with Lilou,/series/road-lilou,S2:Ep19
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Space Domains & the Unified Field,/video/space-domains-unified-field,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep15
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Neptune & Triton's Transformation,/video/neptune-tritons-transformation,Wisdom Teachings,/series/wisdom-teachings-0,S16:Ep11
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Ancient Technology to Amplify Consciousness with David Sereda,/video/ancient-technology-amplify-consciousness-david-sereda,Beyond Belief,/series/beyond-belief,S9:Ep17
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,From Additional Clearing to Beams of Light,/video/additional-clearing-beams-light,Earth/Sky/Heart Workshop,/series/earthskyheart-workshop,S1:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Galactic Energy Zones,/video/galactic-energy-zones,Wisdom Teachings,/series/wisdom-teachings-0,S13:Ep11
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Nassim Haramein on Unification Theory (Part 2),/video/nassim-haramein-unification-theory-part-2,Conscious Media Network,/series/conscious-media-network,S5:Ep40
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,"Session 3: Constellations, Gods, and Atlantis",/video/session-3-constellations-gods-and-atlantis,Events+ Remembering Humanity's Mission,/series/events-remembering-humanitys-mission,S1:Ep3
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,James Gilliland on Viewing Multi-dimensions,/video/james-gilliland-viewing-multi-dimensions,Conscious Media Network,/series/conscious-media-network,S7:Ep27
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Robin & Michael Mastro on The Way of Vastu,/video/robin-michael-mastro-way-vastu,Conscious Media Network,/series/conscious-media-network,S1:Ep20
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Spontaneous Evolution in the Fossil Record,/video/spontaneous-evolution-fossil-record,Wisdom Teachings,/series/wisdom-teachings-0,S17:Ep17
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,David Sereda on the Electro-Magnetic Human,/video/david-sereda-electro-magnetic-human,Conscious Media Network,/series/conscious-media-network,S7:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 7:  Technology of the Future,/video/session-9-technology-of-the-future,Events+ The Universe and You,/series/events-the-universe-and-you-with-nassim-haramein,S1:Ep9
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Sonia Barrett on The Holographic Canvas,/video/sonia-barrett-holographic-canvas,Conscious Media Network,/series/conscious-media-network,S5:Ep41
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Drunvalo Melchizedek on the Mayan and Hopi Prophecies,/video/drunvalo-melchizedek-mayan-and-hopi-prophecies,Conscious Media Network,/series/conscious-media-network,S4:Ep24
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Structure of Time,/video/structure-time,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep1
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,José Argüelles on The Mayan Calendar,/video/jose-argueelles-mayan-calendar,Conscious Media Network,/series/conscious-media-network,S6:Ep36
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,"Walter Cruttenden on Sirius, the Binary Star",/video/walter-cruttenden-sirius-binary-star,Conscious Media Network,/series/conscious-media-network,S2:Ep33
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Ian Wagge about Our Technological Future,/video/ian-wagge-about-our-technological-future,Conscious Media Network,/series/conscious-media-network,S3:Ep1
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Richard Hoagland on 2012 and the Destiny of Humanity,/video/richard-hoagland-2012-and-destiny-humanity,Inspirations,/series/inspirations,S1:Ep29
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Geography of Time,/video/geography-time,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep3
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,William Henry on Lost Symbols of the Capitol,/video/william-henry-lost-symbols-capitol,Conscious Media Network,/series/conscious-media-network,S5:Ep42
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 6: Drawing 5D Geometry,/video/session-6-drawing-5d-geometry,Events+ The Divine Encryption,/series/events-the-divine-encryption,S1:Ep6
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,William Henry on The Light of Sion,/video/william-henry-light-sion,Conscious Media Network,/series/conscious-media-network,S8:Ep17
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Claude Swanson on The Synchronized Universe,/video/claude-swanson-synchronized-universe,Conscious Media Network,/series/conscious-media-network,S2:Ep46
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 8: Q&A,/video/session-8-qa-0,Events+ The Divine Encryption,/series/events-the-divine-encryption,S1:Ep8
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Donna Fisher and Dave Stetzer on Dirty Electricity,/video/donna-fisher-and-dave-stetzer-dirty-electricity,Conscious Media Network,/series/conscious-media-network,S7:Ep19
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Time Packages,/video/time-packages,Damanhur: Journey Through Time,/series/damanhur-journey-through-time,S2:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Robert Anton Wilson: The Universe Contains a Maybe,/video/robert-anton-wilson-universe-contains-maybe,Techniques of Discovery Conference,/series/techniques-discovery-conference,S1:Ep2
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Christine Page on 2012 and the Galactic Center (Part 1),/video/christine-page-2012-and-galactic-center-part-1,Conscious Media Network,/series/conscious-media-network,S5:Ep19
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Tom Campbell on My Big TOE,/video/tom-campbell-my-big-toe,Conscious Media Network,/series/conscious-media-network,S6:Ep16
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,John Major Jenkins on 2012 and the Mayan Calendar,/video/john-major-jenkins-2012-and-mayan-calendar,Conscious Media Network,/series/conscious-media-network,S2:Ep4
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Session 3: The Vitruvian Man Part 2,/video/session-3-the-vitruvian-man-part-2,Events+ The Divine Encryption,/series/events-the-divine-encryption,S1:Ep3
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,"Reinhold Ziegler on Solar, Wind and Renewable Energy",/video/reinhold-ziegler-solar-wind-and-renewable-energy,Conscious Media Network,/series/conscious-media-network,S1:Ep5
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Rupert Sheldrake on Morphic Resonance,/video/rupert-sheldrake-morphic-resonance,Conscious Media Network,/series/conscious-media-network,S7:Ep43
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Walter Cruttenden on the Precession of the Equinox,/video/walter-cruttenden-precession-equinox,Conscious Media Network,/series/conscious-media-network,S2:Ep32
Expanded Consciousness,Metaphysics,/seeking-truth/metaphysics,episodes,Peter Taylor on Alchemy,/video/peter-taylor-alchemy,Conscious Media Network,/series/conscious-media-network,S6:Ep41
